# activity_index; type; from_event; to_event; lower_bound; upper_bound
4350; "change"; 796; 351; 3; 62
4351; "change"; 796; 359; 3; 62
4352; "change"; 796; 371; 3; 62
4353; "change"; 796; 379; 3; 62
4354; "change"; 796; 387; 3; 62
4355; "change"; 796; 391; 3; 62
4356; "change"; 796; 399; 3; 62
4357; "change"; 796; 407; 3; 62
4358; "change"; 796; 419; 3; 62
4359; "change"; 796; 423; 3; 62
4360; "change"; 796; 449; 3; 62
4361; "change"; 796; 453; 3; 62
4362; "change"; 796; 501; 3; 62
4363; "change"; 796; 513; 3; 62
4364; "change"; 796; 563; 3; 62
4365; "change"; 796; 585; 3; 62
4366; "change"; 796; 611; 3; 62
4367; "change"; 798; 631; 3; 62
4368; "change"; 798; 641; 3; 62
4369; "change"; 798; 651; 3; 62
4370; "change"; 798; 661; 3; 62
4371; "change"; 798; 671; 3; 62
4372; "change"; 798; 681; 3; 62
4373; "change"; 798; 1039; 3; 62
4374; "change"; 798; 1047; 3; 62
4375; "change"; 798; 1055; 3; 62
4376; "change"; 798; 1063; 3; 62
4377; "change"; 798; 1071; 3; 62
4378; "change"; 798; 1079; 3; 62
4379; "change"; 810; 577; 3; 62
4380; "change"; 810; 633; 3; 62
4381; "change"; 810; 643; 3; 62
4382; "change"; 810; 653; 3; 62
4383; "change"; 810; 663; 3; 62
4384; "change"; 810; 673; 3; 62
4385; "change"; 810; 683; 3; 62
4386; "change"; 810; 695; 3; 62
4387; "change"; 810; 705; 3; 62
4388; "change"; 810; 715; 3; 62
4389; "change"; 810; 725; 3; 62
4390; "change"; 810; 735; 3; 62
4391; "change"; 810; 745; 3; 62
4392; "change"; 812; 187; 3; 62
4393; "change"; 812; 203; 3; 62
4394; "change"; 818; 147; 3; 62
4395; "change"; 818; 159; 3; 62
4396; "change"; 818; 163; 3; 62
4397; "change"; 818; 175; 3; 62
4398; "change"; 820; 19; 3; 62
4399; "change"; 820; 39; 3; 62
4400; "change"; 820; 43; 3; 62
4401; "change"; 820; 63; 3; 62
4402; "change"; 820; 87; 3; 62
4403; "change"; 820; 103; 3; 62
4404; "change"; 820; 193; 3; 62
4405; "change"; 820; 197; 3; 62
4406; "change"; 820; 211; 3; 62
4407; "change"; 820; 219; 3; 62
4408; "change"; 820; 351; 3; 62
4409; "change"; 820; 359; 3; 62
4410; "change"; 820; 371; 3; 62
4411; "change"; 820; 379; 3; 62
4412; "change"; 820; 387; 3; 62
4413; "change"; 820; 391; 3; 62
4414; "change"; 820; 399; 3; 62
4415; "change"; 820; 407; 3; 62
4416; "change"; 820; 419; 3; 62
4417; "change"; 820; 423; 3; 62
4418; "change"; 820; 449; 3; 62
4419; "change"; 820; 453; 3; 62
4420; "change"; 820; 501; 3; 62
4421; "change"; 820; 513; 3; 62
4422; "change"; 820; 563; 3; 62
4423; "change"; 820; 585; 3; 62
4424; "change"; 820; 611; 3; 62
4425; "change"; 822; 631; 3; 62
4426; "change"; 822; 641; 3; 62
4427; "change"; 822; 651; 3; 62
4428; "change"; 822; 661; 3; 62
4429; "change"; 822; 671; 3; 62
4430; "change"; 822; 681; 3; 62
4431; "change"; 822; 1039; 3; 62
4432; "change"; 822; 1047; 3; 62
4433; "change"; 822; 1055; 3; 62
4434; "change"; 822; 1063; 3; 62
4435; "change"; 822; 1071; 3; 62
4436; "change"; 822; 1079; 3; 62
4437; "change"; 834; 577; 3; 62
4438; "change"; 834; 633; 3; 62
4439; "change"; 834; 643; 3; 62
4440; "change"; 834; 653; 3; 62
4441; "change"; 834; 663; 3; 62
4442; "change"; 834; 673; 3; 62
4443; "change"; 834; 683; 3; 62
4444; "change"; 834; 695; 3; 62
4445; "change"; 834; 705; 3; 62
4446; "change"; 834; 715; 3; 62
4447; "change"; 834; 725; 3; 62
4448; "change"; 834; 735; 3; 62
4449; "change"; 834; 745; 3; 62
4450; "change"; 836; 187; 3; 62
4451; "change"; 836; 203; 3; 62
4452; "change"; 842; 147; 3; 62
4453; "change"; 842; 159; 3; 62
4454; "change"; 842; 163; 3; 62
4455; "change"; 842; 175; 3; 62
4456; "change"; 844; 19; 3; 62
4457; "change"; 844; 39; 3; 62
4458; "change"; 844; 43; 3; 62
4459; "change"; 844; 63; 3; 62
4460; "change"; 844; 87; 3; 62
4461; "change"; 844; 103; 3; 62
4462; "change"; 844; 193; 3; 62
4463; "change"; 844; 197; 3; 62
4464; "change"; 844; 211; 3; 62
4465; "change"; 844; 219; 3; 62
4466; "change"; 844; 351; 3; 62
4467; "change"; 844; 359; 3; 62
4468; "change"; 844; 371; 3; 62
4469; "change"; 844; 379; 3; 62
4470; "change"; 844; 387; 3; 62
4471; "change"; 844; 391; 3; 62
4472; "change"; 844; 399; 3; 62
4473; "change"; 844; 407; 3; 62
4474; "change"; 844; 419; 3; 62
4475; "change"; 844; 423; 3; 62
4476; "change"; 844; 449; 3; 62
4477; "change"; 844; 453; 3; 62
4478; "change"; 844; 501; 3; 62
4479; "change"; 844; 513; 3; 62
4480; "change"; 844; 563; 3; 62
4481; "change"; 844; 585; 3; 62
4482; "change"; 844; 611; 3; 62
4483; "change"; 846; 631; 3; 62
4484; "change"; 846; 641; 3; 62
4485; "change"; 846; 651; 3; 62
4486; "change"; 846; 661; 3; 62
4487; "change"; 846; 671; 3; 62
4488; "change"; 846; 681; 3; 62
4489; "change"; 846; 1039; 3; 62
4490; "change"; 846; 1047; 3; 62
4491; "change"; 846; 1055; 3; 62
4492; "change"; 846; 1063; 3; 62
4493; "change"; 846; 1071; 3; 62
4494; "change"; 846; 1079; 3; 62
4495; "change"; 858; 577; 3; 62
4496; "change"; 858; 633; 3; 62
4497; "change"; 858; 643; 3; 62
4498; "change"; 858; 653; 3; 62
4499; "change"; 858; 663; 3; 62
4500; "change"; 858; 673; 3; 62
4501; "change"; 858; 683; 3; 62
4502; "change"; 858; 695; 3; 62
4503; "change"; 858; 705; 3; 62
4504; "change"; 858; 715; 3; 62
4505; "change"; 858; 725; 3; 62
4506; "change"; 858; 735; 3; 62
4507; "change"; 858; 745; 3; 62
4508; "change"; 860; 187; 3; 62
4509; "change"; 860; 203; 3; 62
4510; "change"; 866; 147; 3; 62
4511; "change"; 866; 159; 3; 62
4512; "change"; 866; 163; 3; 62
4513; "change"; 866; 175; 3; 62
4514; "change"; 868; 19; 3; 62
4515; "change"; 868; 39; 3; 62
4516; "change"; 868; 43; 3; 62
4517; "change"; 868; 63; 3; 62
4518; "change"; 868; 87; 3; 62
4519; "change"; 868; 103; 3; 62
4520; "change"; 868; 193; 3; 62
4521; "change"; 868; 197; 3; 62
4522; "change"; 868; 211; 3; 62
4523; "change"; 868; 219; 3; 62
4524; "change"; 868; 351; 3; 62
4525; "change"; 868; 359; 3; 62
4526; "change"; 868; 371; 3; 62
4527; "change"; 868; 379; 3; 62
4528; "change"; 868; 387; 3; 62
4529; "change"; 868; 391; 3; 62
4530; "change"; 868; 399; 3; 62
4531; "change"; 868; 407; 3; 62
4532; "change"; 868; 419; 3; 62
4533; "change"; 868; 423; 3; 62
4534; "change"; 868; 449; 3; 62
4535; "change"; 868; 453; 3; 62
4536; "change"; 868; 501; 3; 62
4537; "change"; 868; 513; 3; 62
4538; "change"; 868; 563; 3; 62
4539; "change"; 868; 585; 3; 62
4540; "change"; 868; 611; 3; 62
4541; "change"; 870; 631; 3; 62
4542; "change"; 870; 641; 3; 62
4543; "change"; 870; 651; 3; 62
4544; "change"; 870; 661; 3; 62
4545; "change"; 870; 671; 3; 62
4546; "change"; 870; 681; 3; 62
4547; "change"; 870; 1039; 3; 62
4548; "change"; 870; 1047; 3; 62
4549; "change"; 870; 1055; 3; 62
4550; "change"; 870; 1063; 3; 62
4551; "change"; 870; 1071; 3; 62
4552; "change"; 870; 1079; 3; 62
4553; "change"; 882; 577; 3; 62
4554; "change"; 882; 633; 3; 62
4555; "change"; 882; 643; 3; 62
4556; "change"; 882; 653; 3; 62
4557; "change"; 882; 663; 3; 62
4558; "change"; 882; 673; 3; 62
4559; "change"; 882; 683; 3; 62
4560; "change"; 882; 695; 3; 62
4561; "change"; 882; 705; 3; 62
4562; "change"; 882; 715; 3; 62
4563; "change"; 882; 725; 3; 62
4564; "change"; 882; 735; 3; 62
4565; "change"; 882; 745; 3; 62
4566; "change"; 884; 187; 3; 62
4567; "change"; 884; 203; 3; 62
4568; "change"; 890; 147; 3; 62
4569; "change"; 890; 159; 3; 62
4570; "change"; 890; 163; 3; 62
4571; "change"; 890; 175; 3; 62
4572; "change"; 892; 19; 3; 62
4573; "change"; 892; 39; 3; 62
4574; "change"; 892; 43; 3; 62
4575; "change"; 892; 63; 3; 62
4576; "change"; 892; 87; 3; 62
4577; "change"; 892; 103; 3; 62
4578; "change"; 892; 193; 3; 62
4579; "change"; 892; 197; 3; 62
4580; "change"; 892; 211; 3; 62
4581; "change"; 892; 219; 3; 62
4582; "change"; 892; 351; 3; 62
4583; "change"; 892; 359; 3; 62
4584; "change"; 892; 371; 3; 62
4585; "change"; 892; 379; 3; 62
4586; "change"; 892; 387; 3; 62
4587; "change"; 892; 391; 3; 62
4588; "change"; 892; 399; 3; 62
4589; "change"; 892; 407; 3; 62
4590; "change"; 892; 419; 3; 62
4591; "change"; 892; 423; 3; 62
4592; "change"; 892; 449; 3; 62
4593; "change"; 892; 453; 3; 62
4594; "change"; 892; 501; 3; 62
4595; "change"; 892; 513; 3; 62
4596; "change"; 892; 563; 3; 62
4597; "change"; 892; 585; 3; 62
4598; "change"; 892; 611; 3; 62
4599; "change"; 894; 147; 3; 62
4600; "change"; 894; 159; 3; 62
4601; "change"; 894; 163; 3; 62
4602; "change"; 894; 175; 3; 62
4603; "change"; 900; 187; 3; 62
4604; "change"; 900; 203; 3; 62
4605; "change"; 902; 577; 3; 62
4606; "change"; 902; 633; 3; 62
4607; "change"; 902; 643; 3; 62
4608; "change"; 902; 653; 3; 62
4609; "change"; 902; 663; 3; 62
4610; "change"; 902; 673; 3; 62
4611; "change"; 902; 683; 3; 62
4612; "change"; 902; 695; 3; 62
4613; "change"; 902; 705; 3; 62
4614; "change"; 902; 715; 3; 62
4615; "change"; 902; 725; 3; 62
4616; "change"; 902; 735; 3; 62
4617; "change"; 902; 745; 3; 62
4618; "change"; 914; 631; 3; 62
4619; "change"; 914; 641; 3; 62
4620; "change"; 914; 651; 3; 62
4621; "change"; 914; 661; 3; 62
4622; "change"; 914; 671; 3; 62
4623; "change"; 914; 681; 3; 62
4624; "change"; 914; 697; 3; 62
4625; "change"; 914; 707; 3; 62
4626; "change"; 914; 717; 3; 62
4627; "change"; 914; 727; 3; 62
4628; "change"; 914; 737; 3; 62
4629; "change"; 914; 747; 3; 62
4630; "change"; 914; 1039; 3; 62
4631; "change"; 914; 1047; 3; 62
4632; "change"; 914; 1055; 3; 62
4633; "change"; 914; 1063; 3; 62
4634; "change"; 914; 1071; 3; 62
4635; "change"; 914; 1079; 3; 62
4636; "change"; 914; 1091; 3; 62
4637; "change"; 914; 1099; 3; 62
4638; "change"; 914; 1107; 3; 62
4639; "change"; 914; 1115; 3; 62
4640; "change"; 914; 1123; 3; 62
4641; "change"; 914; 1131; 3; 62
4642; "change"; 918; 147; 3; 62
4643; "change"; 918; 159; 3; 62
4644; "change"; 918; 163; 3; 62
4645; "change"; 918; 175; 3; 62
4646; "change"; 924; 187; 3; 62
4647; "change"; 924; 203; 3; 62
4648; "change"; 926; 577; 3; 62
4649; "change"; 926; 633; 3; 62
4650; "change"; 926; 643; 3; 62
4651; "change"; 926; 653; 3; 62
4652; "change"; 926; 663; 3; 62
4653; "change"; 926; 673; 3; 62
4654; "change"; 926; 683; 3; 62
4655; "change"; 926; 695; 3; 62
4656; "change"; 926; 705; 3; 62
4657; "change"; 926; 715; 3; 62
4658; "change"; 926; 725; 3; 62
4659; "change"; 926; 735; 3; 62
4660; "change"; 926; 745; 3; 62
4661; "change"; 938; 631; 3; 62
4662; "change"; 938; 641; 3; 62
4663; "change"; 938; 651; 3; 62
4664; "change"; 938; 661; 3; 62
4665; "change"; 938; 671; 3; 62
4666; "change"; 938; 681; 3; 62
4667; "change"; 938; 697; 3; 62
4668; "change"; 938; 707; 3; 62
4669; "change"; 938; 717; 3; 62
4670; "change"; 938; 727; 3; 62
4671; "change"; 938; 737; 3; 62
4672; "change"; 938; 747; 3; 62
4673; "change"; 938; 1039; 3; 62
4674; "change"; 938; 1047; 3; 62
4675; "change"; 938; 1055; 3; 62
4676; "change"; 938; 1063; 3; 62
4677; "change"; 938; 1071; 3; 62
4678; "change"; 938; 1079; 3; 62
4679; "change"; 938; 1091; 3; 62
4680; "change"; 938; 1099; 3; 62
4681; "change"; 938; 1107; 3; 62
4682; "change"; 938; 1115; 3; 62
4683; "change"; 938; 1123; 3; 62
4684; "change"; 938; 1131; 3; 62
4685; "change"; 942; 147; 3; 62
4686; "change"; 942; 159; 3; 62
4687; "change"; 942; 163; 3; 62
4688; "change"; 942; 175; 3; 62
4689; "change"; 948; 187; 3; 62
4690; "change"; 948; 203; 3; 62
4691; "change"; 950; 577; 3; 62
4692; "change"; 950; 633; 3; 62
4693; "change"; 950; 643; 3; 62
4694; "change"; 950; 653; 3; 62
4695; "change"; 950; 663; 3; 62
4696; "change"; 950; 673; 3; 62
4697; "change"; 950; 683; 3; 62
4698; "change"; 950; 695; 3; 62
4699; "change"; 950; 705; 3; 62
4700; "change"; 950; 715; 3; 62
4701; "change"; 950; 725; 3; 62
4702; "change"; 950; 735; 3; 62
4703; "change"; 950; 745; 3; 62
4704; "change"; 962; 631; 3; 62
4705; "change"; 962; 641; 3; 62
4706; "change"; 962; 651; 3; 62
4707; "change"; 962; 661; 3; 62
4708; "change"; 962; 671; 3; 62
4709; "change"; 962; 681; 3; 62
4710; "change"; 962; 697; 3; 62
4711; "change"; 962; 707; 3; 62
4712; "change"; 962; 717; 3; 62
4713; "change"; 962; 727; 3; 62
4714; "change"; 962; 737; 3; 62
4715; "change"; 962; 747; 3; 62
4716; "change"; 962; 1039; 3; 62
4717; "change"; 962; 1047; 3; 62
4718; "change"; 962; 1055; 3; 62
4719; "change"; 962; 1063; 3; 62
4720; "change"; 962; 1071; 3; 62
4721; "change"; 962; 1079; 3; 62
4722; "change"; 962; 1091; 3; 62
4723; "change"; 962; 1099; 3; 62
4724; "change"; 962; 1107; 3; 62
4725; "change"; 962; 1115; 3; 62
4726; "change"; 962; 1123; 3; 62
4727; "change"; 962; 1131; 3; 62
4728; "change"; 966; 147; 3; 62
4729; "change"; 966; 159; 3; 62
4730; "change"; 966; 163; 3; 62
4731; "change"; 966; 175; 3; 62
4732; "change"; 972; 187; 3; 62
4733; "change"; 972; 203; 3; 62
4734; "change"; 974; 577; 3; 62
4735; "change"; 974; 633; 3; 62
4736; "change"; 974; 643; 3; 62
4737; "change"; 974; 653; 3; 62
4738; "change"; 974; 663; 3; 62
4739; "change"; 974; 673; 3; 62
4740; "change"; 974; 683; 3; 62
4741; "change"; 974; 695; 3; 62
4742; "change"; 974; 705; 3; 62
4743; "change"; 974; 715; 3; 62
4744; "change"; 974; 725; 3; 62
4745; "change"; 974; 735; 3; 62
4746; "change"; 974; 745; 3; 62
4747; "change"; 986; 631; 3; 62
4748; "change"; 986; 641; 3; 62
4749; "change"; 986; 651; 3; 62
4750; "change"; 986; 661; 3; 62
4751; "change"; 986; 671; 3; 62
4752; "change"; 986; 681; 3; 62
4753; "change"; 986; 697; 3; 62
4754; "change"; 986; 707; 3; 62
4755; "change"; 986; 717; 3; 62
4756; "change"; 986; 727; 3; 62
4757; "change"; 986; 737; 3; 62
4758; "change"; 986; 747; 3; 62
4759; "change"; 986; 1039; 3; 62
4760; "change"; 986; 1047; 3; 62
4761; "change"; 986; 1055; 3; 62
4762; "change"; 986; 1063; 3; 62
4763; "change"; 986; 1071; 3; 62
4764; "change"; 986; 1079; 3; 62
4765; "change"; 986; 1091; 3; 62
4766; "change"; 986; 1099; 3; 62
4767; "change"; 986; 1107; 3; 62
4768; "change"; 986; 1115; 3; 62
4769; "change"; 986; 1123; 3; 62
4770; "change"; 986; 1131; 3; 62
4771; "change"; 990; 147; 3; 62
4772; "change"; 990; 159; 3; 62
4773; "change"; 990; 163; 3; 62
4774; "change"; 990; 175; 3; 62
4775; "change"; 996; 187; 3; 62
4776; "change"; 996; 203; 3; 62
4777; "change"; 998; 577; 3; 62
4778; "change"; 998; 633; 3; 62
4779; "change"; 998; 643; 3; 62
4780; "change"; 998; 653; 3; 62
4781; "change"; 998; 663; 3; 62
4782; "change"; 998; 673; 3; 62
4783; "change"; 998; 683; 3; 62
4784; "change"; 998; 695; 3; 62
4785; "change"; 998; 705; 3; 62
4786; "change"; 998; 715; 3; 62
4787; "change"; 998; 725; 3; 62
4788; "change"; 998; 735; 3; 62
4789; "change"; 998; 745; 3; 62
4790; "change"; 1010; 631; 3; 62
4791; "change"; 1010; 641; 3; 62
4792; "change"; 1010; 651; 3; 62
4793; "change"; 1010; 661; 3; 62
4794; "change"; 1010; 671; 3; 62
4795; "change"; 1010; 681; 3; 62
4796; "change"; 1010; 697; 3; 62
4797; "change"; 1010; 707; 3; 62
4798; "change"; 1010; 717; 3; 62
4799; "change"; 1010; 727; 3; 62
4800; "change"; 1010; 737; 3; 62
4801; "change"; 1010; 747; 3; 62
4802; "change"; 1010; 1039; 3; 62
4803; "change"; 1010; 1047; 3; 62
4804; "change"; 1010; 1055; 3; 62
4805; "change"; 1010; 1063; 3; 62
4806; "change"; 1010; 1071; 3; 62
4807; "change"; 1010; 1079; 3; 62
4808; "change"; 1010; 1091; 3; 62
4809; "change"; 1010; 1099; 3; 62
4810; "change"; 1010; 1107; 3; 62
4811; "change"; 1010; 1115; 3; 62
4812; "change"; 1010; 1123; 3; 62
4813; "change"; 1010; 1131; 3; 62
4814; "change"; 1014; 147; 3; 62
4815; "change"; 1014; 159; 3; 62
4816; "change"; 1014; 163; 3; 62
4817; "change"; 1014; 175; 3; 62
4818; "change"; 1020; 187; 3; 62
4819; "change"; 1020; 203; 3; 62
4820; "change"; 1022; 577; 3; 62
4821; "change"; 1022; 633; 3; 62
4822; "change"; 1022; 643; 3; 62
4823; "change"; 1022; 653; 3; 62
4824; "change"; 1022; 663; 3; 62
4825; "change"; 1022; 673; 3; 62
4826; "change"; 1022; 683; 3; 62
4827; "change"; 1022; 695; 3; 62
4828; "change"; 1022; 705; 3; 62
4829; "change"; 1022; 715; 3; 62
4830; "change"; 1022; 725; 3; 62
4831; "change"; 1022; 735; 3; 62
4832; "change"; 1022; 745; 3; 62
4833; "change"; 1034; 631; 3; 62
4834; "change"; 1034; 641; 3; 62
4835; "change"; 1034; 651; 3; 62
4836; "change"; 1034; 661; 3; 62
4837; "change"; 1034; 671; 3; 62
4838; "change"; 1034; 681; 3; 62
4839; "change"; 1034; 697; 3; 62
4840; "change"; 1034; 707; 3; 62
4841; "change"; 1034; 717; 3; 62
4842; "change"; 1034; 727; 3; 62
4843; "change"; 1034; 737; 3; 62
4844; "change"; 1034; 747; 3; 62
4845; "change"; 1034; 1039; 3; 62
4846; "change"; 1034; 1047; 3; 62
4847; "change"; 1034; 1055; 3; 62
4848; "change"; 1034; 1063; 3; 62
4849; "change"; 1034; 1071; 3; 62
4850; "change"; 1034; 1079; 3; 62
4851; "change"; 1034; 1091; 3; 62
4852; "change"; 1034; 1099; 3; 62
4853; "change"; 1034; 1107; 3; 62
4854; "change"; 1034; 1115; 3; 62
4855; "change"; 1034; 1123; 3; 62
4856; "change"; 1034; 1131; 3; 62
4857; "change"; 1038; 631; 3; 62
4858; "change"; 1038; 641; 3; 62
4859; "change"; 1038; 651; 3; 62
4860; "change"; 1038; 661; 3; 62
4861; "change"; 1038; 671; 3; 62
4862; "change"; 1038; 681; 3; 62
4863; "change"; 1038; 751; 3; 62
4864; "change"; 1038; 775; 3; 62
4865; "change"; 1038; 799; 3; 62
4866; "change"; 1038; 823; 3; 62
4867; "change"; 1038; 847; 3; 62
4868; "change"; 1038; 871; 3; 62
4869; "change"; 1042; 1; 3; 62
4870; "change"; 1042; 21; 3; 62
4871; "change"; 1042; 139; 3; 62
4872; "change"; 1042; 151; 3; 62
4873; "change"; 1042; 171; 3; 62
4874; "change"; 1042; 183; 3; 62
4875; "change"; 1042; 227; 3; 62
4876; "change"; 1042; 237; 3; 62
4877; "change"; 1042; 247; 3; 62
4878; "change"; 1042; 257; 3; 62
4879; "change"; 1042; 267; 3; 62
4880; "change"; 1042; 277; 3; 62
4881; "change"; 1042; 293; 3; 62
4882; "change"; 1042; 303; 3; 62
4883; "change"; 1042; 313; 3; 62
4884; "change"; 1042; 323; 3; 62
4885; "change"; 1042; 333; 3; 62
4886; "change"; 1042; 343; 3; 62
4887; "change"; 1042; 437; 3; 62
4888; "change"; 1044; 3; 3; 62
4889; "change"; 1044; 23; 3; 62
4890; "change"; 1044; 141; 3; 62
4891; "change"; 1044; 153; 3; 62
4892; "change"; 1044; 229; 3; 62
4893; "change"; 1044; 239; 3; 62
4894; "change"; 1044; 249; 3; 62
4895; "change"; 1044; 259; 3; 62
4896; "change"; 1044; 269; 3; 62
4897; "change"; 1044; 279; 3; 62
4898; "change"; 1044; 439; 3; 62
4899; "change"; 1046; 631; 3; 62
4900; "change"; 1046; 641; 3; 62
4901; "change"; 1046; 651; 3; 62
4902; "change"; 1046; 661; 3; 62
4903; "change"; 1046; 671; 3; 62
4904; "change"; 1046; 681; 3; 62
4905; "change"; 1046; 751; 3; 62
4906; "change"; 1046; 775; 3; 62
4907; "change"; 1046; 799; 3; 62
4908; "change"; 1046; 823; 3; 62
4909; "change"; 1046; 847; 3; 62
4910; "change"; 1046; 871; 3; 62
4911; "change"; 1050; 1; 3; 62
4912; "change"; 1050; 21; 3; 62
4913; "change"; 1050; 139; 3; 62
4914; "change"; 1050; 151; 3; 62
4915; "change"; 1050; 171; 3; 62
4916; "change"; 1050; 183; 3; 62
4917; "change"; 1050; 227; 3; 62
4918; "change"; 1050; 237; 3; 62
4919; "change"; 1050; 247; 3; 62
4920; "change"; 1050; 257; 3; 62
4921; "change"; 1050; 267; 3; 62
4922; "change"; 1050; 277; 3; 62
4923; "change"; 1050; 293; 3; 62
4924; "change"; 1050; 303; 3; 62
4925; "change"; 1050; 313; 3; 62
4926; "change"; 1050; 323; 3; 62
4927; "change"; 1050; 333; 3; 62
4928; "change"; 1050; 343; 3; 62
4929; "change"; 1050; 437; 3; 62
4930; "change"; 1052; 3; 3; 62
4931; "change"; 1052; 23; 3; 62
4932; "change"; 1052; 141; 3; 62
4933; "change"; 1052; 153; 3; 62
4934; "change"; 1052; 229; 3; 62
4935; "change"; 1052; 239; 3; 62
4936; "change"; 1052; 249; 3; 62
4937; "change"; 1052; 259; 3; 62
4938; "change"; 1052; 269; 3; 62
4939; "change"; 1052; 279; 3; 62
4940; "change"; 1052; 439; 3; 62
4941; "change"; 1054; 631; 3; 62
4942; "change"; 1054; 641; 3; 62
4943; "change"; 1054; 651; 3; 62
4944; "change"; 1054; 661; 3; 62
4945; "change"; 1054; 671; 3; 62
4946; "change"; 1054; 681; 3; 62
4947; "change"; 1054; 751; 3; 62
4948; "change"; 1054; 775; 3; 62
4949; "change"; 1054; 799; 3; 62
4950; "change"; 1054; 823; 3; 62
4951; "change"; 1054; 847; 3; 62
4952; "change"; 1054; 871; 3; 62
4953; "change"; 1058; 1; 3; 62
4954; "change"; 1058; 21; 3; 62
4955; "change"; 1058; 139; 3; 62
4956; "change"; 1058; 151; 3; 62
4957; "change"; 1058; 171; 3; 62
4958; "change"; 1058; 183; 3; 62
4959; "change"; 1058; 227; 3; 62
4960; "change"; 1058; 237; 3; 62
4961; "change"; 1058; 247; 3; 62
4962; "change"; 1058; 257; 3; 62
4963; "change"; 1058; 267; 3; 62
4964; "change"; 1058; 277; 3; 62
4965; "change"; 1058; 293; 3; 62
4966; "change"; 1058; 303; 3; 62
4967; "change"; 1058; 313; 3; 62
4968; "change"; 1058; 323; 3; 62
4969; "change"; 1058; 333; 3; 62
4970; "change"; 1058; 343; 3; 62
4971; "change"; 1058; 437; 3; 62
4972; "change"; 1060; 3; 3; 62
4973; "change"; 1060; 23; 3; 62
4974; "change"; 1060; 141; 3; 62
4975; "change"; 1060; 153; 3; 62
4976; "change"; 1060; 229; 3; 62
4977; "change"; 1060; 239; 3; 62
4978; "change"; 1060; 249; 3; 62
4979; "change"; 1060; 259; 3; 62
4980; "change"; 1060; 269; 3; 62
4981; "change"; 1060; 279; 3; 62
4982; "change"; 1060; 439; 3; 62
4983; "change"; 1062; 631; 3; 62
4984; "change"; 1062; 641; 3; 62
4985; "change"; 1062; 651; 3; 62
4986; "change"; 1062; 661; 3; 62
4987; "change"; 1062; 671; 3; 62
4988; "change"; 1062; 681; 3; 62
4989; "change"; 1062; 751; 3; 62
4990; "change"; 1062; 775; 3; 62
4991; "change"; 1062; 799; 3; 62
4992; "change"; 1062; 823; 3; 62
4993; "change"; 1062; 847; 3; 62
4994; "change"; 1062; 871; 3; 62
4995; "change"; 1066; 1; 3; 62
4996; "change"; 1066; 21; 3; 62
4997; "change"; 1066; 139; 3; 62
4998; "change"; 1066; 151; 3; 62
4999; "change"; 1066; 171; 3; 62
5000; "change"; 1066; 183; 3; 62
5001; "change"; 1066; 227; 3; 62
5002; "change"; 1066; 237; 3; 62
5003; "change"; 1066; 247; 3; 62
5004; "change"; 1066; 257; 3; 62
5005; "change"; 1066; 267; 3; 62
5006; "change"; 1066; 277; 3; 62
5007; "change"; 1066; 293; 3; 62
5008; "change"; 1066; 303; 3; 62
5009; "change"; 1066; 313; 3; 62
5010; "change"; 1066; 323; 3; 62
5011; "change"; 1066; 333; 3; 62
5012; "change"; 1066; 343; 3; 62
5013; "change"; 1066; 437; 3; 62
5014; "change"; 1068; 3; 3; 62
5015; "change"; 1068; 23; 3; 62
5016; "change"; 1068; 141; 3; 62
5017; "change"; 1068; 153; 3; 62
5018; "change"; 1068; 229; 3; 62
5019; "change"; 1068; 239; 3; 62
5020; "change"; 1068; 249; 3; 62
5021; "change"; 1068; 259; 3; 62
5022; "change"; 1068; 269; 3; 62
5023; "change"; 1068; 279; 3; 62
5024; "change"; 1068; 439; 3; 62
5025; "change"; 1070; 631; 3; 62
5026; "change"; 1070; 641; 3; 62
5027; "change"; 1070; 651; 3; 62
5028; "change"; 1070; 661; 3; 62
5029; "change"; 1070; 671; 3; 62
5030; "change"; 1070; 681; 3; 62
5031; "change"; 1070; 751; 3; 62
5032; "change"; 1070; 775; 3; 62
5033; "change"; 1070; 799; 3; 62
5034; "change"; 1070; 823; 3; 62
5035; "change"; 1070; 847; 3; 62
5036; "change"; 1070; 871; 3; 62
5037; "change"; 1074; 1; 3; 62
5038; "change"; 1074; 21; 3; 62
5039; "change"; 1074; 139; 3; 62
5040; "change"; 1074; 151; 3; 62
5041; "change"; 1074; 171; 3; 62
5042; "change"; 1074; 183; 3; 62
5043; "change"; 1074; 227; 3; 62
5044; "change"; 1074; 237; 3; 62
5045; "change"; 1074; 247; 3; 62
5046; "change"; 1074; 257; 3; 62
5047; "change"; 1074; 267; 3; 62
5048; "change"; 1074; 277; 3; 62
5049; "change"; 1074; 293; 3; 62
5050; "change"; 1074; 303; 3; 62
5051; "change"; 1074; 313; 3; 62
5052; "change"; 1074; 323; 3; 62
5053; "change"; 1074; 333; 3; 62
5054; "change"; 1074; 343; 3; 62
5055; "change"; 1074; 437; 3; 62
5056; "change"; 1076; 3; 3; 62
5057; "change"; 1076; 23; 3; 62
5058; "change"; 1076; 141; 3; 62
5059; "change"; 1076; 153; 3; 62
5060; "change"; 1076; 229; 3; 62
5061; "change"; 1076; 239; 3; 62
5062; "change"; 1076; 249; 3; 62
5063; "change"; 1076; 259; 3; 62
5064; "change"; 1076; 269; 3; 62
