event_id; type; stop_id; line_id; line_direction; period
4267; "arrival"; 135; 6; >; 450
4268; "departure"; 460; 19; <; 900
4269; "arrival"; 210; 1; >; 1800
4270; "departure"; 270; 69; <; 1800
4271; "departure"; 450; 29; >; 600
4272; "arrival"; 509; 2; >; 900
4273; "arrival"; 431; 89; <; 1800
4274; "departure"; 8; 197; >; 600
4275; "arrival"; 260; 25; >; 1800
4276; "departure"; 58; 200; >; 600
4277; "departure"; 284; 18; <; 600
4278; "arrival"; 76; 195; >; 600
4279; "arrival"; 3; 206; <; 600
4280; "arrival"; 433; 36; <; 900
4281; "arrival"; 189; 80; <; 900
4282; "departure"; 493; 195; >; 600
4283; "arrival"; 21; 197; <; 600
4284; "arrival"; 462; 189; <; 900
4285; "arrival"; 122; 193; <; 1800
4286; "departure"; 7; 206; <; 600
4287; "arrival"; 479; 198; >; 1200
4288; "arrival"; 93; 204; >; 600
4289; "arrival"; 316; 105; >; 1800
4290; "arrival"; 81; 205; <; 600
4291; "arrival"; 45; 207; <; 600
4292; "arrival"; 340; 38; <; 1800
4293; "departure"; 438; 206; >; 600
4294; "departure"; 322; 157; >; 900
4295; "arrival"; 274; 70; >; 900
4296; "arrival"; 84; 206; >; 600
4297; "arrival"; 74; 9; >; 1800
4298; "arrival"; 381; 4; <; 360
4299; "departure"; 438; 61; >; 900
4300; "arrival"; 405; 27; <; 1800
4301; "departure"; 441; 188; <; 900
4302; "departure"; 405; 2; <; 900
4303; "departure"; 52; 207; <; 600
4304; "arrival"; 229; 4; <; 360
4305; "departure"; 162; 17; >; 600
4306; "departure"; 473; 4; <; 360
4307; "departure"; 572; 20; >; 600
4308; "arrival"; 164; 46; <; 300
4309; "departure"; 449; 197; <; 600
4310; "departure"; 156; 6; <; 450
4311; "departure"; 41; 51; <; 300
4312; "arrival"; 111; 204; <; 600
4313; "departure"; 520; 188; <; 900
4314; "arrival"; 521; 211; <; 900
4315; "arrival"; 350; 37; <; 1800
4316; "arrival"; 451; 136; <; 1800
4317; "arrival"; 225; 1; <; 1800
4318; "departure"; 222; 1; <; 1800
4319; "arrival"; 470; 60; >; 1800
4320; "departure"; 293; 2; >; 900
4321; "arrival"; 12; 208; >; 600
4322; "arrival"; 462; 17; >; 600
4323; "departure"; 531; 25; >; 1800
4324; "departure"; 334; 115; >; 1800
4325; "departure"; 477; 204; <; 600
4326; "departure"; 454; 105; >; 1800
4327; "departure"; 537; 50; <; 1800
4328; "arrival"; 536; 28; >; 1800
4329; "departure"; 366; 204; <; 600
4330; "arrival"; 191; 19; <; 900
4331; "arrival"; 196; 79; >; 1800
4332; "departure"; 487; 25; <; 1800
4333; "departure"; 376; 109; <; 900
4334; "arrival"; 440; 187; <; 900
4335; "arrival"; 294; 210; >; 600
4336; "departure"; 554; 189; <; 900
4337; "arrival"; 446; 3; <; 1800
4338; "arrival"; 444; 46; >; 300
4339; "arrival"; 402; 73; <; 1800
4340; "departure"; 39; 107; <; 600
4341; "arrival"; 438; 6; <; 450
4342; "arrival"; 43; 2; >; 900
4343; "departure"; 119; 200; <; 600
4344; "arrival"; 461; 201; >; 600
4345; "arrival"; 55; 201; <; 600
4346; "departure"; 233; 1; <; 1800
4347; "departure"; 25; 197; >; 600
4348; "arrival"; 364; 166; <; 1800
4349; "arrival"; 19; 203; >; 600
4350; "arrival"; 274; 67; >; 360
4351; "departure"; 420; 89; >; 1800
4352; "arrival"; 39; 107; >; 600
4353; "departure"; 62; 200; >; 600
4354; "departure"; 98; 206; <; 600
4355; "departure"; 444; 3; <; 1800
4356; "departure"; 497; 100; >; 1800
4357; "arrival"; 536; 49; >; 900
4358; "departure"; 310; 54; >; 900
4359; "arrival"; 82; 106; >; 1800
4360; "arrival"; 466; 39; >; 1800
4361; "arrival"; 504; 14; <; 1800
4362; "arrival"; 130; 130; >; 1800
4363; "departure"; 122; 192; >; 900
4364; "departure"; 185; 17; <; 600
4365; "departure"; 389; 36; >; 900
4366; "arrival"; 526; 53; >; 1800
4367; "arrival"; 462; 190; >; 900
4368; "departure"; 81; 203; <; 600
4369; "arrival"; 470; 202; <; 600
4370; "departure"; 129; 131; <; 1800
4371; "arrival"; 376; 109; >; 900
4372; "departure"; 478; 198; >; 1200
4373; "departure"; 167; 80; <; 900
4374; "arrival"; 86; 208; <; 600
4375; "arrival"; 83; 203; <; 600
4376; "departure"; 362; 198; <; 1200
4377; "departure"; 92; 204; >; 600
4378; "arrival"; 264; 9; >; 1800
4379; "departure"; 119; 200; >; 600
4380; "arrival"; 45; 207; >; 600
4381; "arrival"; 325; 60; >; 1800
4382; "arrival"; 466; 207; <; 600
4383; "departure"; 497; 11; >; 300
4384; "departure"; 134; 101; <; 300
4385; "arrival"; 449; 39; >; 1800
4386; "arrival"; 253; 29; <; 600
4387; "departure"; 479; 200; <; 600
4388; "arrival"; 322; 157; <; 900
4389; "arrival"; 104; 210; <; 600
4390; "departure"; 216; 1; >; 1800
4391; "departure"; 103; 34; >; 360
4392; "departure"; 423; 188; >; 900
4393; "arrival"; 369; 36; <; 900
4394; "arrival"; 166; 79; <; 1800
4395; "arrival"; 419; 187; <; 900
4396; "arrival"; 516; 204; >; 600
4397; "arrival"; 512; 20; <; 600
4398; "arrival"; 336; 38; >; 1800
4399; "departure"; 438; 203; >; 600
4400; "arrival"; 520; 205; <; 600
4401; "arrival"; 78; 195; <; 600
4402; "arrival"; 86; 208; >; 600
4403; "arrival"; 463; 198; <; 1200
4404; "arrival"; 382; 205; <; 600
4405; "departure"; 500; 19; <; 900
4406; "arrival"; 558; 128; >; 900
4407; "departure"; 68; 200; >; 600
4408; "departure"; 262; 26; <; 900
4409; "departure"; 413; 178; <; 1800
4410; "arrival"; 386; 4; <; 360
4411; "departure"; 340; 37; >; 1800
4412; "departure"; 305; 62; <; 1800
4413; "departure"; 477; 199; <; 1200
4414; "arrival"; 67; 208; <; 600
4415; "departure"; 519; 87; <; 900
4416; "departure"; 282; 19; <; 900
4417; "arrival"; 438; 195; <; 600
4418; "departure"; 450; 195; >; 600
4419; "departure"; 78; 195; >; 600
4420; "departure"; 566; 125; >; 1800
4421; "departure"; 356; 43; <; 900
4422; "arrival"; 349; 28; <; 1800
4423; "departure"; 264; 12; >; 1800
4424; "arrival"; 527; 191; <; 900
4425; "arrival"; 450; 97; <; 1800
4426; "arrival"; 420; 202; >; 600
4427; "departure"; 575; 131; >; 1800
4428; "departure"; 487; 200; >; 600
4429; "departure"; 116; 196; <; 600
4430; "departure"; 133; 3; >; 1800
4431; "arrival"; 262; 63; >; 1800
4432; "departure"; 423; 118; >; 900
4433; "departure"; 453; 187; >; 900
4434; "arrival"; 482; 199; <; 1200
4435; "departure"; 244; 3; >; 1800
4436; "departure"; 181; 17; <; 600
4437; "departure"; 371; 86; <; 1800
4438; "departure"; 161; 136; <; 1800
4439; "arrival"; 119; 43; >; 900
4440; "departure"; 251; 29; >; 600
4441; "departure"; 148; 120; <; 1800
4442; "departure"; 398; 180; <; 1800
4443; "arrival"; 434; 206; >; 600
4444; "departure"; 502; 2; >; 900
4445; "arrival"; 263; 12; >; 1800
4446; "departure"; 218; 210; >; 600
4447; "arrival"; 236; 4; <; 360
4448; "arrival"; 531; 12; <; 1800
4449; "arrival"; 286; 20; <; 600
4450; "arrival"; 504; 27; >; 1800
4451; "departure"; 25; 203; <; 600
4452; "arrival"; 304; 62; <; 1800
4453; "departure"; 276; 19; <; 900
4454; "departure"; 41; 2; <; 900
4455; "arrival"; 514; 201; <; 600
4456; "departure"; 479; 199; <; 1200
4457; "departure"; 447; 66; <; 900
4458; "arrival"; 447; 96; <; 1800
4459; "arrival"; 438; 206; <; 600
4460; "arrival"; 164; 3; <; 1800
4461; "departure"; 69; 199; >; 1200
4462; "departure"; 88; 205; >; 600
4463; "departure"; 17; 156; <; 1800
4464; "departure"; 429; 161; <; 1800
4465; "arrival"; 474; 208; <; 600
4466; "departure"; 504; 27; <; 1800
4467; "departure"; 463; 201; <; 600
4468; "arrival"; 568; 73; <; 1800
4469; "arrival"; 143; 1; >; 1800
4470; "arrival"; 571; 19; >; 900
4471; "departure"; 110; 211; <; 900
4472; "departure"; 480; 202; >; 600
4473; "arrival"; 285; 21; <; 1800
4474; "arrival"; 506; 2; >; 900
4475; "arrival"; 325; 60; <; 1800
4476; "departure"; 154; 11; >; 300
4477; "departure"; 521; 112; >; 1800
4478; "arrival"; 487; 208; >; 600
4479; "arrival"; 237; 1; >; 1800
4480; "departure"; 10; 194; >; 600
4481; "departure"; 419; 109; >; 900
4482; "arrival"; 34; 90; <; 1800
4483; "departure"; 43; 14; <; 1800
4484; "departure"; 187; 17; >; 600
4485; "departure"; 331; 71; >; 1800
4486; "departure"; 272; 63; >; 1800
4487; "arrival"; 558; 128; <; 900
4488; "departure"; 235; 1; >; 1800
4489; "arrival"; 12; 194; >; 600
4490; "arrival"; 13; 194; <; 600
4491; "arrival"; 551; 192; >; 900
4492; "arrival"; 198; 68; <; 1800
4493; "departure"; 554; 189; >; 900
4494; "arrival"; 346; 111; >; 1800
4495; "departure"; 337; 37; >; 1800
4496; "arrival"; 527; 27; <; 1800
4497; "departure"; 494; 26; <; 900
4498; "arrival"; 302; 74; <; 1800
4499; "arrival"; 334; 113; <; 1800
4500; "departure"; 395; 187; <; 900
4501; "arrival"; 315; 62; >; 1800
4502; "arrival"; 487; 12; <; 1800
4503; "arrival"; 464; 204; <; 600
4504; "departure"; 462; 204; <; 600
4505; "arrival"; 531; 203; >; 600
4506; "arrival"; 4; 206; >; 600
4507; "departure"; 195; 204; >; 600
4508; "arrival"; 41; 207; <; 600
4509; "arrival"; 458; 133; >; 600
4510; "departure"; 290; 2; >; 900
4511; "arrival"; 308; 54; >; 900
4512; "arrival"; 544; 14; <; 1800
4513; "arrival"; 167; 100; >; 1800
4514; "arrival"; 236; 4; >; 360
4515; "departure"; 441; 189; <; 900
4516; "arrival"; 226; 63; <; 1800
4517; "departure"; 122; 135; <; 900
4518; "arrival"; 406; 2; <; 900
4519; "arrival"; 9; 195; >; 600
4520; "arrival"; 477; 199; >; 1200
4521; "arrival"; 483; 209; >; 900
4522; "arrival"; 115; 202; <; 600
4523; "departure"; 397; 50; <; 1800
4524; "departure"; 494; 26; >; 900
4525; "departure"; 497; 190; >; 900
4526; "departure"; 520; 189; <; 900
4527; "departure"; 514; 21; <; 1800
4528; "departure"; 468; 207; <; 600
4529; "arrival"; 31; 135; <; 900
4530; "departure"; 37; 207; <; 600
4531; "departure"; 478; 211; <; 900
4532; "arrival"; 554; 34; >; 360
4533; "arrival"; 103; 204; >; 600
4534; "departure"; 163; 46; >; 300
4535; "arrival"; 14; 208; <; 600
4536; "arrival"; 283; 21; >; 1800
4537; "arrival"; 68; 201; <; 600
4538; "arrival"; 505; 14; >; 1800
4539; "departure"; 421; 139; >; 1800
4540; "arrival"; 276; 70; >; 900
4541; "arrival"; 168; 156; >; 1800
4542; "departure"; 194; 18; >; 600
4543; "arrival"; 479; 204; >; 600
4544; "arrival"; 322; 106; <; 1800
4545; "arrival"; 497; 79; >; 1800
4546; "departure"; 503; 204; >; 600
4547; "departure"; 254; 9; <; 1800
4548; "departure"; 25; 203; >; 600
4549; "arrival"; 187; 17; <; 600
4550; "departure"; 573; 51; >; 300
4551; "arrival"; 494; 203; <; 600
4552; "departure"; 7; 195; <; 600
4553; "arrival"; 122; 135; >; 900
4554; "arrival"; 444; 6; >; 450
4555; "arrival"; 520; 128; >; 900
4556; "departure"; 263; 12; <; 1800
4557; "departure"; 369; 118; >; 900
4558; "departure"; 12; 205; >; 600
4559; "arrival"; 132; 68; <; 1800
4560; "arrival"; 538; 153; <; 900
4561; "arrival"; 48; 207; >; 600
4562; "arrival"; 405; 2; >; 900
4563; "departure"; 535; 50; <; 1800
4564; "arrival"; 440; 3; >; 1800
4565; "arrival"; 350; 28; <; 1800
4566; "arrival"; 111; 209; <; 900
4567; "arrival"; 434; 85; >; 600
4568; "departure"; 532; 37; >; 1800
4569; "departure"; 72; 209; >; 900
4570; "departure"; 523; 198; >; 1200
4571; "arrival"; 438; 197; <; 600
4572; "departure"; 423; 187; <; 900
4573; "arrival"; 501; 204; <; 600
4574; "arrival"; 407; 53; >; 1800
4575; "arrival"; 254; 26; <; 900
4576; "departure"; 479; 204; <; 600
4577; "departure"; 118; 209; >; 900
4578; "arrival"; 479; 202; <; 600
4579; "departure"; 462; 187; >; 900
4580; "arrival"; 53; 201; <; 600
4581; "departure"; 531; 12; >; 1800
4582; "arrival"; 533; 113; <; 1800
4583; "departure"; 447; 3; <; 1800
4584; "departure"; 76; 203; <; 600
4585; "arrival"; 523; 50; <; 1800
4586; "departure"; 415; 65; <; 900
4587; "departure"; 156; 11; <; 300
4588; "arrival"; 396; 50; >; 1800
4589; "arrival"; 450; 197; >; 600
4590; "arrival"; 357; 43; >; 900
4591; "arrival"; 281; 19; >; 900
4592; "departure"; 482; 199; >; 1200
4593; "departure"; 572; 21; <; 1800
4594; "departure"; 462; 200; <; 600
4595; "departure"; 437; 97; <; 1800
4596; "arrival"; 219; 103; <; 1800
4597; "arrival"; 495; 3; <; 1800
4598; "arrival"; 247; 3; <; 1800
4599; "departure"; 74; 9; <; 1800
4600; "departure"; 228; 82; >; 450
4601; "departure"; 167; 80; >; 900
4602; "departure"; 284; 18; >; 600
4603; "departure"; 63; 208; <; 600
4604; "arrival"; 356; 209; >; 900
4605; "arrival"; 66; 200; <; 600
4606; "departure"; 129; 130; <; 1800
4607; "arrival"; 6; 194; >; 600
4608; "departure"; 120; 189; <; 900
4609; "departure"; 104; 210; >; 600
4610; "arrival"; 380; 4; >; 360
4611; "arrival"; 470; 88; <; 1800
4612; "arrival"; 406; 51; <; 300
4613; "arrival"; 399; 182; >; 1800
4614; "arrival"; 330; 88; <; 1800
4615; "arrival"; 61; 208; >; 600
4616; "departure"; 164; 44; >; 900
4617; "departure"; 453; 187; <; 900
4618; "departure"; 364; 1; >; 1800
4619; "departure"; 530; 189; >; 900
4620; "departure"; 397; 49; >; 900
4621; "arrival"; 262; 82; >; 450
4622; "departure"; 206; 26; <; 900
4623; "arrival"; 477; 201; >; 600
4624; "arrival"; 18; 203; <; 600
4625; "departure"; 99; 206; >; 600
4626; "departure"; 93; 204; <; 600
4627; "arrival"; 383; 4; <; 360
4628; "departure"; 362; 200; >; 600
4629; "departure"; 54; 201; >; 600
4630; "arrival"; 320; 154; <; 600
4631; "arrival"; 256; 25; >; 1800
4632; "departure"; 78; 203; >; 600
4633; "arrival"; 447; 11; >; 300
4634; "departure"; 450; 39; <; 1800
4635; "departure"; 497; 192; >; 900
4636; "arrival"; 561; 34; <; 360
4637; "departure"; 522; 132; <; 900
4638; "arrival"; 25; 197; <; 600
4639; "arrival"; 460; 205; <; 600
4640; "arrival"; 10; 206; >; 600
4641; "departure"; 493; 12; <; 1800
4642; "arrival"; 160; 142; >; 900
4643; "arrival"; 465; 207; >; 600
4644; "departure"; 462; 190; <; 900
4645; "departure"; 439; 189; >; 900
4646; "departure"; 321; 106; >; 1800
4647; "departure"; 11; 195; <; 600
4648; "departure"; 487; 9; >; 1800
4649; "departure"; 523; 49; <; 900
4650; "arrival"; 464; 199; <; 1200
4651; "arrival"; 46; 201; >; 600
4652; "departure"; 116; 196; >; 600
4653; "departure"; 359; 36; >; 900
4654; "departure"; 387; 181; <; 1800
4655; "departure"; 8; 194; <; 600
4656; "departure"; 535; 49; >; 900
4657; "arrival"; 557; 49; <; 900
4658; "departure"; 463; 198; >; 1200
4659; "departure"; 266; 78; >; 1800
4660; "arrival"; 499; 63; <; 1800
4661; "arrival"; 102; 204; <; 600
4662; "arrival"; 489; 65; >; 900
4663; "arrival"; 327; 114; >; 900
4664; "arrival"; 213; 1; <; 1800
4665; "arrival"; 471; 78; <; 1800
4666; "arrival"; 364; 167; <; 1800
4667; "arrival"; 115; 196; <; 600
4668; "departure"; 66; 208; >; 600
4669; "departure"; 109; 211; >; 900
4670; "arrival"; 322; 60; >; 1800
4671; "departure"; 337; 38; <; 1800
4672; "departure"; 469; 144; <; 1800
4673; "arrival"; 503; 2; <; 900
4674; "arrival"; 181; 17; >; 600
4675; "departure"; 295; 2; <; 900
4676; "departure"; 543; 107; >; 600
4677; "departure"; 157; 29; <; 600
4678; "arrival"; 450; 97; >; 1800
4679; "arrival"; 571; 70; <; 900
4680; "departure"; 538; 153; >; 900
4681; "arrival"; 485; 43; <; 900
4682; "departure"; 42; 14; >; 1800
4683; "arrival"; 46; 201; <; 600
4684; "departure"; 436; 67; >; 360
4685; "departure"; 33; 90; >; 1800
4686; "departure"; 449; 195; <; 600
4687; "departure"; 146; 38; >; 1800
4688; "departure"; 497; 189; <; 900
4689; "arrival"; 114; 204; >; 600
4690; "arrival"; 85; 205; >; 600
4691; "arrival"; 342; 76; >; 1800
4692; "departure"; 278; 72; >; 1800
4693; "arrival"; 219; 128; <; 900
4694; "departure"; 361; 42; >; 1800
4695; "departure"; 562; 210; <; 600
4696; "arrival"; 214; 1; <; 1800
